"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","Locality.Name","Health.District","Death.Count","VDH_death_rate","State","County_Name","Population_2020","RUCC_2023","Description"
2020,51,51059,"Fairfax County, Virginia",19.9,9,17.3,26.3,0.42920045171427,0.60466940455849,0.61954482686746,0.659529969293261,0.631602106979694,0.56254989313213,0.674242424242424,0.468011619968139,0.367727771679473,0.632276142382067,0.0588982079878911,0.0860528915979876,0.103329118308883,0.0947029603724411,0.0880255665552814,0.0609915695285632,0.0539803060861312,0.0467307921027593,0.107184145334434,0.079549013466959,0.0579314090015284,62.1,1.4,9.6,6.1,1.6,53.6,29,5.9,1.7,56.9,34.1,NA,NA,50.9,49.1,0.1,19.8,0.3,9.7,59,30.9,66.3,415149,58338,163072,70721,39275,52833,110387,158461,42733,16103,20110,45262,5799,15931,33464,703,5.4,5.2,16.1,14.5,58.9,1.2,2.8,28.6,67.3,867936,11.6,6.4,8.6,18,25.9,7,2.6,3.3,7.4,0.9,2.6,5.5,0.1,0.00784962806536918,0.000341177888121556,2108,1220,0.001832,0.001063,122035,2.9,25,17,9,10,9,7,14,1150795,"Fairfax County","Fairfax",97,8.4,"VA","Fairfax County","1,150,309",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51061,"Fauquier County, Virginia",1.8,13.5,23,36.5,0.237473393545418,0.382560785722841,0.309739153231092,0.386589778380823,0.372903602158378,0.378343399482312,0.377277675233092,0.228117425262591,0.421348314606742,0.598335067637877,0.0546989983281654,0.0528377032857617,0.0729907945420121,0.0775672102247686,0.0587121212121212,0.0476374050005507,0.0597039206116805,0.0519515119222059,0.058405682715075,0.0759075907590759,0.0372960372960373,36.7,1.2,12,8.8,2.2,52.2,24.8,8.7,3.6,56.5,29.9,NA,NA,51.2,48.8,0,1.8,0.4,7.3,85.7,7.1,91.5,27084,47642,132390,3335,2072,2451,6760,6066,2326,558,2320,3707,741,1222,3678,879,8.4,11.7,19.6,15.8,44.5,0.2,2,33.2,64.7,53904,9.2,5.7,6.8,18.7,16.8,6.4,1.5,6.4,10.3,2.1,3.4,10.2,2.4,0.0122968197879859,0.00060575466935891,55,36,0.000778,0.000518,93462,3.7,28,20,12,13,14,7,12,70675,"Fauquier County","Rappahannock/Rapidan",9,12.6,"VA","Fauquier County","72,972",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51063,"Floyd County, Virginia",0.3,21.3,25.6,46.9,0.134179161860823,0.248915582248916,0.162658227848101,0.279268989149058,0.272188095742427,0.139063783191897,0.218794964028777,0.259109311740891,0,1,0.101033954557059,0.106696784480468,0.105192178017532,0.0949152542372881,0.0805254140491148,0.111285618128786,0.0799418604651163,0.0984071274298056,0.00404858299595142,0.185483870967742,0.0869565217391304,21.7,1.3,13.3,11.4,0.9,57.5,17,11.8,8.2,56.2,22.6,NA,NA,51,49,0,0.3,0.8,1.6,94.5,3.2,96.2,8076,27306,62064,234,585,316,1729,566,157,114,291,788,87,1598,720,224,22.6,13.7,13.7,12.1,37.8,0.1,1.8,41.9,56.2,12742,3.2,7.9,4.3,23.3,7.6,2.1,1.5,3.9,10.6,1.2,21.6,9.7,3,0.0197228598146731,0.00102014792144861,9,5,0.00057,0.000317,48315,4,20,17,19,15,17,18,9,15795,"Floyd County","New River",1,6.3,"VA","Floyd County","15,476",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2020,51,51065,"Fluvanna County, Virginia",1.5,14.2,26.3,40.5,0.258038649667228,0.346922099146541,0.410394265232975,0.345221112696148,0.3309896524277,0.364379996281837,0.391998497370398,0.165453342157512,0.290322580645161,0.436507936507937,0.0473763236921132,0.0587888899793895,0.056390977443609,0.0368624089155594,0.0415348101265823,0.08447265625,0.0211524434719183,0.0298027974101715,0.0818495117748421,0,0.291878172588832,35.6,0.8,15.3,9.2,1.8,50,23.6,10.4,3,57.2,28.7,NA,NA,55.3,44.7,0.1,1.4,0.1,14.4,79.3,3,95.3,11048,44149,111320,732,520,1163,4029,1746,550,339,626,1169,178,659,996,180,9.2,10.1,16.8,18.2,45.6,0.4,1.5,39.8,58.3,21400,5.7,4,9,31.3,13.5,4.3,2.6,4.9,9.1,1.4,5.1,7.7,1.4,0.0125055828494864,0.00064512927398144,14,7,0.000523,0.000265,73463,3.6,20,18,15,13,14,9,14,26783,"Fluvanna County","Blue Ridge",2,7.3,"VA","Fluvanna County","27,249",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2020,51,51067,"Franklin County, Virginia",0.6,18.7,28.9,47.6,0.158043069807776,0.233488107647115,0.246176256372906,0.221286943509166,0.21845953466343,0.233212066090647,0.23778071334214,0.125043782837128,0,0.437125748502994,0.140427171639326,0.145225328476116,0.158960656753408,0.17758689572513,0.148379303402456,0.156292861341519,0.0691673317371641,0.127043973607639,0.223384776353649,0,0,22.7,1.8,11,15,2.9,49,22,12.5,4.4,55.7,25.6,NA,NA,51.5,48.5,0,0.6,0.3,7.8,88.6,2.1,97.5,29991,32084,76134,664,973,2149,5607,1986,1673,317,1361,3011,655,3556,1779,696,16.3,10.7,19.4,16.9,36.6,0.1,2.3,45.6,52,45526,2.7,4,8.8,23,8.1,6.8,1.3,5.6,12.3,2.7,14.6,7.3,2.8,0.017169037858693,0.00120569086086327,32,20,0.000569,0.000354,53522,3.9,22,18,20,16,16,23,12,56195,"Franklin County","West Piedmont",21,37.4,"VA","Franklin County","54,477",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2020,51,51069,"Frederick County, Virginia",1.5,14.2,24.2,38.4,0.168274797375531,0.287588618355628,0.289066865338052,0.302707664066085,0.253470351800439,0.253083180267646,0.270003581661891,0.171792618629174,0,0.587628865979381,0.0583554376657825,0.0536857532203738,0.0745344753530913,0.0724031690140845,0.040145605824233,0.047403654785598,0.0335275234811556,0.0546236337654647,0.0893158072126727,0,0.109579100145138,26.8,1.2,13,9.5,1.7,53.2,22.6,9.9,3.1,55.8,30,NA,NA,50.7,49.3,0,1.5,0.2,3.8,89.6,6.4,91.7,34817,38442,98848,2742,1783,2943,9501,5175,2317,668,2570,4591,1142,4792,4317,651,14.3,11.4,21.5,14.7,38.1,0.3,2.1,36.3,61.3,67631,6.3,4.1,6.8,22,12,5.4,1.5,6,10.6,2.6,11.1,10,1.5,0.013861417223949,0.000769206618316536,49,37,0.000555,0.000428,77684,3.6,30,20,19,14,14,10,11,88355,"Frederick County","Lord Fairfax",24,26.3,"VA","Frederick County","91,419",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2020,51,51071,"Giles County, Virginia",0.7,14.7,27.4,42.1,0.122414004162076,0.218352417302799,0.261006289308176,0.22531512605042,0.199029126213592,0.139683421271869,0.187628161312372,0.230769230769231,NA,0.731481481481482,0.0983596671089133,0.0932622763608679,0.109696376101861,0.16816976127321,0.0962506994963626,0.0656059285091543,0.0913508260447036,0.0953695570335048,0.0111940298507463,NA,0.731481481481482,19.5,1.2,11.4,12.6,3.4,48.1,24.5,8.4,5.1,55.3,30,NA,NA,51.6,48.4,0.2,0.5,0,1.8,95.9,1.3,98.2,8360,27679,65360,329,270,575,2116,474,234,100,312,803,142,1574,475,64,22.7,11.8,18.1,17.8,29.5,0.1,2.4,42.9,54.7,13321,4.4,3.6,7.7,28.3,6.3,3.1,1.3,4.2,10.8,1.9,21.1,6.4,0.9,0.0243801993246026,0.00197677291821102,2,7,0.000119,0.000416,50591,4,14,17,36,14,16,18,8,16844,"Giles County","New River",5,30,"VA","Giles County","16,787",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2020,51,51073,"Gloucester County, Virginia",0.8,15.8,25.5,41.3,0.166050456720313,0.250553531890579,0.21345496009122,0.268896014658727,0.220907816333684,0.269203959291789,0.247348500603086,0.146788990825688,NA,0.258215962441315,0.0792407679338663,0.0627934639704501,0.113560732113145,0.0728356661482634,0.108745247148289,0.0723516741727041,0.0428609697294401,0.070417716400734,0.142896475770925,0,0.0586206896551724,24,1.1,11.5,12.2,1.8,54.3,20.2,10.3,4.4,57.1,27.1,NA,NA,51.3,48.7,0,0.8,0.1,9.9,87.3,1.5,95.9,16713,34565,85449,1514,654,1709,3418,1764,1102,372,907,2524,366,2188,1371,373,16.3,13.3,20.7,17.2,32.4,1,2.2,37.5,59.3,29630,8.3,3.6,9.4,18.7,9.7,6,2,5,13.8,2,12,7.5,2,0.0179012345679012,0.000980392156862745,60,22,0.001608,0.00059,70938,3.8,23,19,16,13,16,13,12,37349,"Gloucester County","Three Rivers",9,24,"VA","Gloucester County","38,711",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51075,"Goochland County, Virginia",1.5,11.8,20.2,32,0.31073687809882,0.442969090117545,0.321492805755396,0.448598130841121,0.496544529925675,0.397019487963317,0.49230985322003,0.099009900990099,0,0.790123456790123,0.0436419033963617,0.0295555555555556,0.0753993610223642,0.0548819400127632,0.0254237288135593,0.0504350628424106,0.0225160829163688,0.0359258234154442,0.094017094017094,NA,0.0939226519337017,43.8,1.6,9.5,8.9,1.8,60.3,19.4,7.3,2.9,60.3,28,NA,NA,51.4,48.6,0,1.5,0,14.7,79.4,3.9,94.5,9511,52605,139115,466,556,631,2424,1628,985,180,415,1454,297,613,934,418,7.6,8.8,23.2,12.9,47.6,0,2.2,42.1,55.7,19309,4.2,5.1,5.7,22,14.8,9,1.6,3.8,13.2,2.7,5.6,8.5,3.8,0.0131968758416375,0.000807971990304336,23,21,0.000989,0.000926,89331,3.5,39,18,6,13,13,8,11,23244,"Goochland County","Chickahominy",4,16.4,"VA","Goochland County","24,727",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51077,"Grayson County, Virginia",1,15.6,29.7,45.3,0.104311199207136,0.186613628502248,0.144133412745682,0.208209399167162,0.149616368286445,0.159745222929936,0.169775270676008,0.0348837209302326,0,0.0955414012738854,0.163525460900555,0.155305794774485,0.181943297550234,0.256970610399397,0.203770848440899,0.132468735525706,0.08837890625,0.159429635998854,0.38125,NA,0.0191082802547771,16,1.4,12.1,14.8,2.8,54,16.3,10.5,3.7,54.9,29.5,NA,NA,48.2,51.8,0,1,0.1,5.6,92.1,2.6,96.6,9262,24770,57643,533,438,442,1622,404,166,36,220,582,42,1326,361,260,23.4,9.9,17.9,20.7,28.1,0,2.2,49.4,48.4,13039,8.3,6.8,6.9,25.2,6.3,2.6,0.6,3.4,9,0.7,20.6,5.6,4,0.021058813658864,0.000922896216125514,4,4,0.000256,0.000255,37550,4.2,50,16,31,18,19,28,12,15631,"Grayson County","Mount Rogers",2,12.9,"VA","Grayson County","15,333",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2020,51,51079,"Greene County, Virginia",2.1,10.7,24.5,35.2,0.195638365445691,0.308301474604042,0.197284345047923,0.35327868852459,0.324821629740894,0.297462817147856,0.306703006558215,0.267915309446254,0.48780487804878,0.410526315789474,0.0979862350242162,0.0822942643391521,0.140473196936793,0.0798053527980535,0.123341523341523,0.070142378559464,0.100632244467861,0.0629877711546734,0.134846461949266,0,0.0663390663390663,30,0.9,16.1,6.3,2.1,54.3,21.1,7.5,2.3,61.6,27.7,NA,NA,53,47,0,2.1,0.2,7.7,83,4.1,94.4,8384,33913,86982,385,526,569,2930,1115,550,256,414,1398,274,588,1063,33,8.3,13.1,23.7,15.4,39.5,0.4,3,31.4,65.3,14975,3.8,5.2,5.6,29,11,5.4,2.5,4.1,13.8,2.7,5.8,10.5,0.3,0.0127275312855518,NA,14,5,0.000708,0.000255,67498,4,11,18,19,15,17,12,12,19779,"Greene County","Blue Ridge",2,9.9,"VA","Greene County","20,552",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2020,51,51081,"Greensville County, Virginia",0.1,20.8,29.3,50.1,0.0432760078939949,0.226029654036244,0.103174603174603,0.105652759084791,0.0856195357250528,0.182863714778608,0.165689149560117,0.0837613591465824,0,0,0.137094778520168,0.214646464646465,0.302882483370288,0.313432835820896,0.236526946107784,0.188976377952756,0.226890756302521,0.0431456548347613,0.205946180555556,NA,NA,11.3,2.9,11.1,14.7,3.5,46.6,24.2,14.9,3,30.7,48.5,NA,NA,34.5,65.5,0,0.1,0.1,58.4,37.2,2.2,96.4,4192,20011,62025,448,84,314,936,307,109,6,253,374,60,587,77,115,21.9,7.2,20.6,26.8,23.5,0,2.1,60.3,37.5,9644,12.2,2.3,8.6,25.5,8.4,3,0.2,6.9,10.2,1.6,16,2.1,3.1,0.018575123442276,NA,5,5,0.00043,0.000428,43533,4.1,16,16,49,23,22,27,15,11627,"Greensville County","Crater",6,53.2,"VA","Greensville County","11,391",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2020,51,51083,"Halifax County, Virginia",0.7,18,31.9,49.9,0.0939543981905984,0.184638668180098,0.176320994631252,0.210860774119006,0.177445046193055,0.114519427402863,0.188713318284424,0.106839622641509,0,0.453237410071942,0.15226595110316,0.18525641025641,0.245073108709472,0.198723404255319,0.190730837789661,0.192149703331812,0.278981264637002,0.110654548970318,0.214723926380368,0,0.118577075098814,16.1,4.4,11.8,17.2,2.9,42.2,25.9,8.8,4.8,50.1,31.8,NA,NA,53,47,0,0.7,0.2,34.4,61.3,1.9,97.5,18215,24368,57265,600,433,1021,3888,861,246,228,796,1539,284,2958,785,345,24.5,10.9,15.3,17.1,32.2,0.1,2,48.4,49.4,27263,4.3,3.1,7.3,27.8,6.2,1.8,1.6,5.7,11,2,21.2,5.6,2.5,0.0236275191104934,0.000776683154151167,33,14,0.000967,0.000405,43096,4.2,28,14,37,20,19,22,11,34120,"Halifax County","Southside",11,32.7,"VA","Halifax County","34,022",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2020,51,51085,"Hanover County, Virginia",1.8,12.6,21.2,33.8,0.262917151079685,0.412074167676716,0.416929938673109,0.491536001248147,0.431311742702772,0.289378060982674,0.410002192776368,0.308355634849836,0.370909090909091,0.519809825673534,0.04853043652574,0.052775147662203,0.0594959222627104,0.0697803416907034,0.0461951490464729,0.0457586876753723,0.0355243351731059,0.0451063068302558,0.0741143229732667,0.206896551724138,0.0384615384615385,40.3,1.5,11.5,8,1.7,54.5,24.3,8.6,2.5,59,28.4,NA,NA,51.8,48.2,0.2,1.6,0.3,8.9,85.2,4,95,41879,43003,113421,3695,2567,4151,12819,6420,5119,857,2432,6586,2294,3629,4632,608,8.9,8.4,22.6,13.6,46.6,0.1,2.1,33,64.8,83061,6.6,4.6,7.4,23,11.5,9.2,1.5,4.4,11.8,4.1,6.5,8.3,1.1,0.0146668952873366,0.000751810280016355,163,71,0.00152,0.00067,91028,3.5,34,19,8,12,13,6,9,107239,"Hanover County","Chickahominy",26,24,"VA","Hanover County","109,979",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51087,"Henrico County, Virginia",9,12.3,25.3,37.6,0.304448406536173,0.434122925511386,0.500464370145221,0.511474818522025,0.43283084004603,0.345475933731987,0.497686348330196,0.263538069458477,0.292035398230089,0.732498157700811,0.0877005249496299,0.129326086260104,0.159294927243719,0.13869350639257,0.142071419905367,0.096231605767988,0.106487977163869,0.0641756830086712,0.12303035329242,0.00359712230215827,0.0673163870189892,44.3,1.5,13.9,8.8,2.6,43.7,31.1,8,2.8,51.2,36.5,NA,NA,53.7,46.3,0,9,0.2,29.7,55.1,13,85.6,138225,41437,101249,11572,7844,15377,40076,23256,21166,3090,9443,18011,4634,10512,9243,496,10.2,5.7,23.4,15.8,44.9,0.2,2.8,30.6,66.4,254455,6.6,4.5,8.8,22.9,13.3,12.1,1.8,5.4,10.3,2.7,6,5.3,0.3,0.0146413321947054,0.000828351836037575,919,345,0.002793,0.001053,68581,3.5,28,17,13,14,15,13,15,329261,"Henrico County","Henrico",83,24.9,"VA","Henrico County","334,389",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51089,"Henry County, Virginia",0.6,23.1,33.8,56.9,0.0929910350448248,0.170917854990962,0.179291889666529,0.180930930930931,0.160921817221342,0.115419149457187,0.165754690164866,0.108838568298028,0,0.21978021978022,0.156199645905031,0.175978695073236,0.223083337420905,0.247496046389035,0.173607626693427,0.178135925641682,0.108599885079487,0.139551500494669,0.1727842435094,1,0.221518987341772,15.1,3.4,15,15.8,3,42.9,23.3,13.8,5.9,48.9,28.1,NA,NA,52.6,47.4,0,0.6,0.1,22.5,72.2,2.7,96.5,26193,23051,51853,1145,1329,1199,4833,1700,482,184,905,2573,445,3656,1241,91,20.5,11.3,23.1,16.9,28.2,0,3.2,50,46.8,41079,5.8,6.7,6.1,24.4,8.6,2.4,0.9,4.6,13,2.2,18.5,6.3,0.5,0.0231011550577529,0.00140007000350017,6,31,0.000118,0.000605,36471,4.3,30,14,27,21,19,28,12,50953,"Henry County","West Piedmont",28,55.7,"VA","Henry County","50,948",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area"
2020,51,51091,"Highland County, Virginia",3.6,13.2,27.7,40.9,0.174736842105263,0.379014989293362,0.252100840336134,0.0990990990990991,0.237704918032787,0.391100702576112,0.29214850882532,NA,NA,0.975609756097561,0.102059496567506,0.12221041445271,0.0909856781802864,0.38655462184874,0.0833333333333333,0.11900826446281,0,0.0906921241050119,NA,NA,0.4125,30.7,0,12.5,15.2,0,53.8,18.5,8.1,5.1,67.4,19.4,NA,NA,55.8,44.2,0,3.6,0,0,95.9,2,97.6,1859,30911,67416,101,33,21,156,65,38,49,63,63,8,39,81,55,11.9,14.5,27.1,10.5,36,0,5.1,54.8,40.1,1893,13.1,4.3,2.7,20.2,8.4,4.9,6.3,8.2,8.2,1,5.1,10.5,7.1,0.0148514851485149,NA,5,1,0.002262,0.000452,45089,3.9,33,15,NA,14,15,21,10,2210,"Highland County","Central Shenandoah",0,0,"VA","Highland County","2,232",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2020,51,51093,"Isle of Wight County, Virginia",0.9,15.1,24.7,39.8,0.180675957423461,0.302221257506693,0.313006072874494,0.31310624859012,0.276110764847298,0.247868106878908,0.315751777766409,0.148630368616841,0.0256410256410256,0.639344262295082,0.0943714006302293,0.0933564915327833,0.150413223140496,0.131423232637808,0.105547226386807,0.0876763437099219,0.0590464161667193,0.0598200105876125,0.183940910173934,0,0.076056338028169,28,2.1,10.9,11,2.8,52.2,23.1,10.3,2.7,57.4,27.5,NA,NA,51.4,48.6,0,0.9,0.2,22.8,71.9,3.7,95,15866,39024,97707,1205,1196,952,3485,2192,1114,322,1246,1482,300,2934,1335,225,13,12.3,17.9,16.4,40.4,0.8,3.8,36.2,59.2,29051,6.7,6.6,5.3,19.4,12.2,6.2,1.8,6.9,8.2,1.7,16.3,7.4,1.3,0.0154252974878801,0.000771264874394006,10,17,0.000271,0.000465,72993,3.8,36,18,12,14,15,12,12,36953,"Isle of Wight County","Western Tidewater",7,18.6,"VA","Isle of Wight County","38,606",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51095,"James City County, Virginia",2.8,10.5,21.1,31.6,0.375373400202801,0.497884825327511,0.420755781161873,0.459434612732705,0.511088265530915,0.563803299097417,0.558996532197884,0.227231329690346,0.538461538461538,0.594611930724824,0.0659125690332025,0.0863063739715271,0.0758547342738278,0.111310270657824,0.0686931902846074,0.0632528297318564,0.0440016604400166,0.05380698717841,0.127249357326478,0,0.140415704387991,51,1.4,10.8,8.2,2.1,55.3,23.6,6.3,2.8,61.4,28.1,NA,NA,52.6,47.4,0,2.8,0,12.7,78.9,7,90.7,33699,45862,112937,2189,1609,4173,9125,4499,1831,357,1299,4294,744,2138,2046,106,8,7,21.9,15,48.1,1.1,2.4,41.6,54.9,60298,6.4,4.7,12.1,26.5,13.1,5.3,1,3.8,12.5,2.2,6.2,5.9,0.3,0.0157876353475375,0.000576318546978694,221,91,0.00289,0.001205,86541,3.4,38,16,14,13,12,9,13,76397,"James City","Peninsula",14,18,"VA","James City County","78,254",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51097,"King and Queen County, Virginia",0,17.7,21.2,38.9,0.16755096341804,0.294467137021909,0.251479289940828,0.286046511627907,0.315813321250566,0.169799878714372,0.287503330668798,0.193813131313131,0,NA,0.130092923516798,0.197354308187344,0.138223938223938,0.0827205882352941,0.187594553706505,0.0557966522008679,0.21536523929471,0.0409168808911739,0.253024193548387,0,NA,25.8,4.7,8.6,12.6,0,50.7,28.2,8.5,4.5,58.6,23.7,NA,NA,49.4,50.6,0,0,0.1,28.3,66.8,0.5,98.2,3508,34873,81660,306,177,149,901,347,112,14,236,167,121,378,383,253,13,16.8,15.2,19.4,35.6,0,2.2,38.1,59.8,5682,8.6,5,4.2,25.4,9.8,3.2,0.4,6.7,4.7,3.4,10.7,10.8,7.1,0.0202191987906274,NA,NA,3,NA,0.000428,51124,4.1,17,16,24,18,18,19,15,7042,"King and Queen County","Three Rivers",4,57.6,"VA","King and Queen County","6,608",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51099,"King George County, Virginia",1,11.9,20.2,32.1,0.238491856919759,0.345804861655651,0.292923076923077,0.374307570561857,0.385031935573452,0.327822120866591,0.379829873125721,0.26883206634416,0,0.422131147540984,0.0528677924844059,0.0463692038495188,0.0893871157235167,0.0435676120016441,0.0564705882352941,0.0806339254615117,0.0454545454545455,0.0544725905402731,0.0476626947754354,0.513513513513513,0.032967032967033,35.5,2.1,10.9,6.6,2.7,54.9,24.9,8.5,1.3,58.1,30,NA,NA,49.7,50.3,0,1,0.1,16.6,76.7,2.9,94.9,10162,38926,107310,2896,574,771,2339,2021,498,89,606,1422,214,601,1000,109,10.1,7.5,17.8,15.6,49,2.3,2.6,32,63.1,19528,22,4.4,5.9,17.8,15.4,3.8,0.7,4.6,10.8,1.6,4.6,7.6,0.8,0.011975074505554,0.000975345434841506,11,7,0.000414,0.000266,86619,3.7,25,21,20,15,16,9,9,26575,"King George County","Rappahannock",7,25.6,"VA","King George County","26,723",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
2020,51,51101,"King William County, Virginia",1.4,12.1,22.1,34.2,0.144193857965451,0.264738955823293,0.251589464123524,0.300497062810664,0.235041818571735,0.194474736459469,0.232650434409525,0.201078167115903,0.0892857142857143,0.652631578947368,0.0721393034825871,0.0770477312905127,0.0996558646400918,0.0821621621621622,0.0888119953863899,0.0542168674698795,0.0557648831951771,0.0557771923221679,0.143249607535322,0.0819672131147541,0.164556962025316,24.1,0.8,12.1,9.3,0.7,55.2,22.6,9.3,2,61.2,26.6,NA,NA,52,48,0,1.4,0.7,15.1,78.7,2.9,96.1,7107,33261,86472,518,380,490,2060,732,748,108,383,1076,246,956,950,85,10.3,13.7,23.3,15.8,36.9,0,2.7,33.2,64.1,13163,5.9,4.4,5.6,23.6,8.4,8.6,1.2,4.4,12.3,2.8,10.9,10.9,1,0.0147142048670062,0.000970167353868542,10,4,0.00059,0.000239,68724,3.7,23,19,15,14,17,10,13,16939,"King William County","Three Rivers",7,39.7,"VA","King William County","17,810",1,"Metro - Counties in metro areas of 1 million population or more"
2020,51,51103,"Lancaster County, Virginia",1,14.1,26.6,40.7,0.288758880066862,0.333189095629598,0.176185866408519,0.243759177679883,0.337722185648453,0.400932400932401,0.425171697811851,0.0945273631840796,NA,0.536842105263158,0.145772041378001,0.101146131805158,0.261205564142195,0.204580152671756,0.117171717171717,0.13679012345679,0.0985442329227324,0.0872870618048712,0.206803637588414,NA,0,33.9,1.7,9.2,16.7,0.7,48,25.5,8.7,3.7,66.7,19.3,NA,NA,53.6,46.4,0,1,0,28.1,67.6,4.5,94.3,7632,48280,98574,360,324,268,861,394,259,70,89,480,115,356,311,53,10.4,12.1,24.4,17.9,35.2,0,4.5,54.1,41.3,9008,9.1,8.2,6.8,21.9,10,6.6,1.8,2.3,12.2,2.9,9,7.9,1.3,0.0285238887568338,0.00166389351081531,9,6,0.000835,0.000556,52814,3.8,45,13,26,16,14,24,12,10783,"Lancaster County","Three Rivers",4,37.7,"VA","Lancaster County","10,919",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2020,51,51105,"Lee County, Virginia",0.3,22.5,35.1,57.6,0.0536950571566575,0.123348532678592,0.0876676480209356,0.103304347826087,0.105617320070216,0.0845809838615594,0.101553596065023,0.00334075723830735,0,0.0625,0.274800198672506,0.262798634812287,0.29443332726942,0.431989924433249,0.253236245954693,0.232987133777709,0.0650988411724608,0.274105825958702,0.328,0.135135135135135,0.2,9.6,3.4,15.8,15.7,3.6,44.9,20.1,15.1,4,43.8,33.6,NA,NA,47.7,52.3,0,0.3,0.3,3.9,93.9,1.4,98.1,11800,19126,48024,413,221,276,2268,453,449,72,259,1221,121,895,656,260,21.2,12.6,18.8,21.8,25.7,0,4.1,58,37.9,19391,5.5,2.9,3.6,30,6,5.9,1,3.4,16.1,1.6,11.8,8.7,3.4,0.0211187214611872,0.0011986301369863,28,6,0.001189,0.000253,34796,4.4,14,16,46,19,22,33,13,23541,"Lee County","Lenowisco",6,25.8,"VA","Lee County","22,173",8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area"
